C_hat,D_hat,G_hat,N_gamma,N_star_theory,P_T,P_T_est,S_scalar,acc,accountant,avg_regret,avg_regret_with_noise,base_eta_t,c_hat,comparator_type,cum_regret,cum_regret_with_noise,d_norm,delta_step_theory,delta_total,drift_boost_remaining,drift_flag,eps_remaining,eps_spent,eps_step_theory,eta_t,event,event_id,event_type,events_seen,is_calibrated,lambda_est,lambda_raw,m_capacity,m_used,noise_regret_cum,noise_regret_increment,op,pair_admitted,pair_damped,path_regret_increment,regret,regret_dynamic,regret_increment,regret_path_term,regret_static_term,rho_remaining,rho_spent,rho_step,sample_id,sc_active,sc_stable,segment_id,sens_delete,sigma_step,sigma_step_theory,static_oracle_norm,static_regret_increment,x_norm
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,360334.00080980785,0.42817344133657337,eps_delta,2.7640462458025814,2.7640462458025814,0.0016658940542132194,1.0,static,2073.034684351936,2073.034684351936,0.07884344727078944,,1e-05,0,False,1.0,0.0,,0.0016658940542132194,799,797,warmup,250,True,17.882858985993145,14.968026336129723,0,0,0.0,0.0,warmup,True,False,0.0,-0.09948759480581303,2073.034684351936,-0.09948759480581303,0.0,2073.034684351936,,,,linear_000797,False,750,0,,,,5.029301690163627,0.0,4.235032558441162
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,360543.859653555,3.747529213502859,eps_delta,2.7694749651766495,2.7694749651766495,0.0016654091569142369,1.0,static,2079.875698847664,2079.875698847664,1.3880594001328042,,1e-05,0,False,1.0,0.0,,0.0016654091569142369,800,798,warmup,251,True,17.18945871564834,10.948856282545066,0,0,0.0,0.0,warmup,True,False,0.0,6.841014495728098,2079.875698847664,6.841014495728098,0.0,2079.875698847664,,,,linear_000798,False,751,0,,,,5.031114806221385,0.0,3.8656837940216064
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,360548.05929684616,0.4642766812495924,eps_delta,2.765873896092864,2.765873896092864,0.0016653994575904166,1.0,static,2079.937169861834,2079.937169861834,0.12129398498536695,,1e-05,0,False,1.0,0.0,,0.0016653994575904166,801,799,warmup,252,True,17.28283513512632,18.123222910428144,0,0,0.0,0.0,warmup,True,False,0.0,0.06147101417011418,2079.937169861834,0.06147101417011418,0.0,2079.937169861834,,,,linear_000799,False,752,0,,,,5.031050778724866,0.0,4.413700580596924
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,360713.2772400417,3.0866629663090563,eps_delta,2.768072647883177,2.768072647883177,0.0016650180114324436,1.0,static,2084.358703856032,2084.358703856032,0.6840445110635178,,1e-05,0,False,1.0,0.0,,0.0016650180114324436,802,800,warmup,253,True,17.091033630579975,15.364820089662881,0,0,0.0,0.0,warmup,True,False,0.0,4.421533994198542,2084.358703856032,4.421533994198542,0.0,2084.358703856032,,,,linear_000800,False,753,0,,,,5.033685748411804,0.0,4.16440486907959
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,361320.95567112206,7.132478139335465,eps_delta,2.7980006724526447,2.7980006724526447,0.0016636172882101119,1.0,static,2109.692507029294,2109.692507029294,1.2669335054670543,,1e-05,0,False,1.0,0.0,,0.0016636172882101119,803,801,warmup,254,True,16.53981440769084,11.578841401688628,0,0,0.0,0.0,warmup,True,False,0.0,25.333803173261742,2109.692507029294,25.333803173261742,0.0,2109.692507029294,,,,linear_000801,False,754,0,,,,5.0358962354584555,0.0,3.4562504291534424
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,361329.61217449495,0.9591259587342982,eps_delta,2.7947980702298683,2.7947980702298683,0.0016635973601521344,1.0,static,2110.0725430235507,2110.0725430235507,0.19584433001400695,,1e-05,0,False,1.0,0.0,,0.0016635973601521344,804,802,warmup,255,True,15.710002498742377,8.241695318206192,0,0,0.0,0.0,warmup,True,False,0.0,0.380035994256385,2110.0725430235507,0.380035994256385,0.0,2110.0725430235507,,,,linear_000802,False,755,0,,,,5.035658403130947,0.0,3.0676050186157227
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,361334.16773456434,0.4126280589854807,eps_delta,2.7897628891357624,2.7897628891357624,0.0016635868731261771,1.0,static,2109.0607441866364,2109.0607441866364,0.22051747537318822,,1e-05,0,False,1.0,0.0,,0.0016635868731261771,805,803,warmup,256,True,16.332585324791737,21.93583075923597,0,0,0.0,0.0,warmup,True,False,0.0,-1.0117988369143185,2109.0607441866364,-1.0117988369143185,0.0,2109.0607441866364,,,,linear_000803,False,756,0,,,,5.032166834770219,0.0,5.172738075256348
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,361406.8180812088,2.0110294650821636,eps_delta,2.7886986644645475,2.7886986644645475,0.0016634196568045335,1.0,static,2111.0448889996624,2111.0448889996624,0.49962249662258623,,1e-05,0,False,1.0,0.0,,0.0016634196568045335,806,804,warmup,257,True,16.055712791650127,13.56385999337562,0,0,0.0,0.0,warmup,True,False,0.0,1.9841448130260335,2111.0448889996624,1.9841448130260335,0.0,2111.0448889996624,,,,linear_000804,False,757,0,,,,5.031728113883486,0.0,4.238570690155029
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,361936.1688615656,5.564520925531614,eps_delta,2.805285349264784,2.805285349264784,0.001662202792117943,1.0,static,2126.406294742706,2126.406294742706,1.7576713733778637,,1e-05,0,False,1.0,0.0,,0.001662202792117943,807,805,warmup,258,True,15.904234114401696,14.540926019165822,0,0,0.0,0.0,warmup,True,False,0.0,15.36140574304341,2126.406294742706,15.36140574304341,0.0,2126.406294742706,,,,linear_000805,False,758,0,,,,5.03373046710285,0.0,4.1347784996032715
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,362009.2387127103,1.6063340742830028,eps_delta,2.8028449956509855,2.8028449956509855,0.0016620350297695031,1.0,static,2127.359351699098,2127.359351699098,0.5792431540926893,,1e-05,0,False,1.0,0.0,,0.0016620350297695031,808,806,warmup,259,True,16.69903855031389,23.852278473523643,0,0,0.0,0.0,warmup,True,False,0.0,0.9530569563921065,2127.359351699098,0.9530569563921065,0.0,2127.359351699098,,,,linear_000806,False,759,0,,,,5.036563238897757,0.0,5.321468353271484
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,362014.60415404016,0.5548092165847146,eps_delta,2.7988490142042686,2.7988490142042686,0.0016620227131607529,1.0,static,2127.125250795244,2127.125250795244,0.09887024446152748,,1e-05,0,False,1.0,0.0,,0.0016620227131607529,809,807,warmup,260,True,16.64695692141857,16.178222261360716,0,0,0.0,0.0,warmup,True,False,0.0,-0.23410090385406007,2127.125250795244,-0.23410090385406007,0.0,2127.125250795244,,,,linear_000807,False,760,0,,,,5.036063133049537,0.0,4.174743175506592
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,362017.0055759387,0.30308707018441366,eps_delta,2.791173154356229,2.791173154356229,0.0016620172006788854,1.0,static,2124.08277046509,2124.08277046509,0.09912364294317705,,1e-05,0,False,1.0,0.0,,0.0016620172006788854,810,808,warmup,261,True,17.411046781085545,24.287855518088314,0,0,0.0,0.0,warmup,True,False,0.0,-3.0424803301537917,2124.08277046509,-3.0424803301537917,0.0,2124.08277046509,,,,linear_000808,False,761,0,,,,5.026406202411169,0.0,5.112733840942383
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,362017.6927883125,0.23033412053204588,eps_delta,2.787369737088987,2.787369737088987,0.0016620156231878529,1.0,static,2123.9757396618083,2123.9757396618083,0.03680828669610702,,1e-05,0,False,1.0,0.0,,0.0016620156231878529,811,809,warmup,262,True,16.79735350384547,11.274114008684785,0,0,0.0,0.0,warmup,True,False,0.0,-0.10703080328193977,2123.9757396618083,-0.10703080328193977,0.0,2123.9757396618083,,,,linear_000809,False,762,0,,,,5.026440810184805,0.0,3.5987374782562256
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,362322.3614800408,3.6312195152446267,eps_delta,2.792132940354389,2.792132940354389,0.0016613167005271076,1.0,static,2130.3974334903987,2130.3974334903987,1.3887248047002754,,1e-05,0,False,1.0,0.0,,0.0016613167005271076,812,810,warmup,263,True,17.055938364789704,19.383202113287805,0,0,0.0,0.0,warmup,True,False,0.0,6.421693828590449,2130.3974334903987,6.421693828590449,0.0,2130.3974334903987,,,,linear_000810,False,763,0,,,,5.023657516078056,0.0,4.806925296783447
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,362427.5941076242,2.4200073386995475,eps_delta,2.7921798888528073,2.7921798888528073,0.0016610754972955744,1.0,static,2133.2254350835447,2133.2254350835447,0.5571549764668468,,1e-05,0,False,1.0,0.0,,0.0016610754972955744,813,811,warmup,264,True,16.8386701817799,14.883256534691656,0,0,0.0,0.0,warmup,True,False,0.0,2.8280015931461473,2133.2254350835447,2.8280015931461473,0.0,2133.2254350835447,,,,linear_000811,False,764,0,,,,5.022472885440935,0.0,4.238884449005127
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,362633.96688243153,3.587028334234791,eps_delta,2.7968461316329125,2.7968461316329125,0.0016606027760722624,1.0,static,2139.587290699178,2139.587290699178,1.2761577227401328,,1e-05,0,False,1.0,0.0,,0.0016606027760722624,814,812,warmup,265,True,16.428569633484987,12.737664698830763,0,0,0.0,0.0,warmup,True,False,0.0,6.361855615633396,2139.587290699178,6.361855615633396,0.0,2139.587290699178,,,,linear_000812,False,765,0,,,,5.023223474174849,0.0,4.00492000579834
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,362889.98047590675,3.2832908657631656,eps_delta,2.800085600554254,2.800085600554254,0.0016600169071927884,1.0,static,2144.8655700245586,2144.8655700245586,0.9011036806437163,,1e-05,0,False,1.0,0.0,,0.0016600169071927884,815,813,warmup,266,True,16.974533372315392,21.88820702178904,0,0,0.0,0.0,warmup,True,False,0.0,5.278279325380666,2144.8655700245586,5.278279325380666,0.0,2144.8655700245586,,,,linear_000813,False,766,0,,,,5.021970923916689,0.0,4.873327732086182
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,366663.39804901107,10.83260409169429,eps_delta,2.872539487944464,2.872539487944464,0.001651453008572029,1.0,static,2203.237787253404,2203.237787253404,2.7104880965972797,,1e-05,0,False,1.0,0.0,,0.001651453008572029,816,814,warmup,267,True,18.418138730634126,31.410586955502744,0,0,0.0,0.0,warmup,True,False,0.0,58.3722172288452,2203.237787253404,58.3722172288452,0.0,2203.237787253404,,,,linear_000814,False,767,0,,,,5.02412106230427,0.0,5.670700550079346
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,367098.2469190807,5.333789188954528,eps_delta,2.8870660816698113,2.8870660816698113,0.0016504745984678147,1.0,static,2217.266750722415,2217.266750722415,0.8933800281314416,,1e-05,0,False,1.0,0.0,,0.0016504745984678147,817,815,warmup,268,True,17.927319730586785,13.509948730160714,0,0,0.0,0.0,warmup,True,False,0.0,14.028963469011149,2217.266750722415,14.028963469011149,0.0,2217.266750722415,,,,linear_000815,False,768,0,,,,5.025954813208895,0.0,3.9096338748931885
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,367115.7635487372,0.8046843108041277,eps_delta,2.8837026469872002,2.8837026469872002,0.0016504352224725005,1.0,static,2217.567335533157,2217.567335533157,0.25480640122781534,,1e-05,0,False,1.0,0.0,,0.0016504352224725005,818,816,warmup,269,True,18.53691172079195,24.023239632638422,0,0,0.0,0.0,warmup,True,False,0.0,0.30058481074184984,2217.567335533157,0.30058481074184984,0.0,2217.567335533157,,,,linear_000816,False,769,0,,,,5.025844101231524,0.0,5.20134162902832
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,367134.0425720285,0.7295073669446965,eps_delta,2.8798810734283835,2.8798810734283835,0.001650394135681449,1.0,static,2217.5084265398555,2217.5084265398555,0.20728855503542923,,1e-05,0,False,1.0,0.0,,0.001650394135681449,819,817,warmup,270,True,19.77802496768292,30.948044189701662,0,0,0.0,0.0,warmup,True,False,0.0,-0.05890899330144572,2217.5084265398555,-0.05890899330144572,0.0,2217.5084265398555,,,,linear_000817,False,770,0,,,,5.027698578790594,0.0,5.860301494598389
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,367866.8183556576,5.857128512036005,eps_delta,2.8983182587498044,2.8983182587498044,0.0016487495571958324,1.0,static,2234.6033774960993,2234.6033774960993,0.9233457978153186,,1e-05,0,False,1.0,0.0,,0.0016487495571958324,820,818,warmup,271,True,19.79716181214525,19.969393412306204,0,0,0.0,0.0,warmup,True,False,0.0,17.09495095624364,2234.6033774960993,17.09495095624364,0.0,2234.6033774960993,,,,linear_000818,False,771,0,,,,5.0272535643130745,0.0,4.621675968170166
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,367994.8658190406,2.881013195558761,eps_delta,2.8998844214092414,2.8998844214092414,0.001648462682857998,1.0,static,2238.7107733279345,2238.7107733279345,0.5791279910403311,,1e-05,0,False,1.0,0.0,,0.001648462682857998,821,819,warmup,272,True,19.217210849790366,13.997652188596382,0,0,0.0,0.0,warmup,True,False,0.0,4.107395831835064,2238.7107733279345,4.107395831835064,0.0,2238.7107733279345,,,,linear_000819,False,772,0,,,,5.026708661475646,0.0,3.927682638168335
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,368001.9607251452,0.577511584970335,eps_delta,2.895841856192918,2.895841856192918,0.0016484467919857034,1.0,static,2238.4857548371256,2238.4857548371256,0.19862177998622277,,1e-05,0,False,1.0,0.0,,0.0016484467919857034,822,820,warmup,273,True,19.043698289853776,17.482085250424454,0,0,0.0,0.0,warmup,True,False,0.0,-0.22501849080889008,2238.4857548371256,-0.22501849080889008,0.0,2238.4857548371256,,,,linear_000820,False,773,0,,,,5.0263889860835,0.0,4.612097263336182
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,369111.19522491895,6.618471554180146,eps_delta,2.9201629432050535,2.9201629432050535,0.0016459680133897715,1.0,static,2260.2061180407113,2260.2061180407113,1.539698914067468,,1e-05,0,False,1.0,0.0,,0.0016459680133897715,823,821,warmup,274,True,19.491774073783333,23.524456129149353,0,0,0.0,0.0,warmup,True,False,0.0,21.720363203585556,2260.2061180407113,21.720363203585556,0.0,2260.2061180407113,,,,linear_000821,False,774,0,,,,5.030001216056596,0.0,5.032186031341553
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,369302.5001450137,2.5686866423343284,eps_delta,2.9199724223781183,2.9199724223781183,0.0016455416385774712,1.0,static,2262.978627343042,2262.978627343042,0.7956205759796949,,1e-05,0,False,1.0,0.0,,0.0016455416385774712,824,822,warmup,275,True,20.165409103676787,26.22812437271785,0,0,0.0,0.0,warmup,True,False,0.0,2.772509302330619,2262.978627343042,2.772509302330619,0.0,2262.978627343042,,,,linear_000822,False,775,0,,,,5.02478576164306,0.0,5.384625434875488
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,369915.09982917993,5.902474113955,eps_delta,2.938488190477479,2.938488190477479,0.001644178520412759,1.0,static,2280.266835810524,2280.266835810524,1.1826712806109558,,1e-05,0,False,1.0,0.0,,0.001644178520412759,825,823,warmup,276,True,19.69118767328313,15.423194799740209,0,0,0.0,0.0,warmup,True,False,0.0,17.28820846748213,2280.266835810524,17.28820846748213,0.0,2280.266835810524,,,,linear_000823,False,776,0,,,,5.02720693793486,0.0,4.1933274269104
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,369979.8186595332,2.381178862456184,eps_delta,2.938112956350856,2.938112956350856,0.0016440347099139245,1.0,static,2282.9137670846153,2282.9137670846153,0.4358802476478279,,1e-05,0,False,1.0,0.0,,0.0016440347099139245,826,824,warmup,277,True,18.798897703624544,10.768287976697215,0,0,0.0,0.0,warmup,True,False,0.0,2.6469312740913664,2282.9137670846153,2.6469312740913664,0.0,2282.9137670846153,,,,linear_000824,False,777,0,,,,5.024049029608381,0.0,3.3786191940307617
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,373945.3743771668,14.004377741929105,eps_delta,3.0592390577555633,3.0592390577555633,0.0016352942785349861,1.0,static,2380.0879869338282,2380.0879869338282,5.0,,1e-05,0,False,1.0,0.0,,0.0016352942785349861,827,825,warmup,278,True,18.840456989682508,19.21449056420417,0,0,0.0,0.0,warmup,True,False,0.0,97.17421984921307,2380.0879869338282,97.17421984921307,0.0,2380.0879869338282,,,,linear_000825,False,778,0,,,,5.037908936843,0.0,4.4966721534729
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,373962.7726863732,1.0266889675329942,eps_delta,3.055970002395187,3.055970002395187,0.0016352562377345294,1.0,static,2380.6006318658506,2380.6006318658506,0.185025016018729,,1e-05,0,False,1.0,0.0,,0.0016352562377345294,828,826,warmup,279,True,18.37902458970432,14.226132989900597,0,0,0.0,0.0,warmup,True,False,0.0,0.51264493202222,2380.6006318658506,0.51264493202222,0.0,2380.6006318658506,,,,linear_000826,False,779,0,,,,5.0378491996508235,0.0,4.062527179718018
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,374126.60966972844,3.1935629879722516,eps_delta,3.058547613331042,3.058547613331042,0.0016348981440039735,1.0,static,2385.6671383982125,2385.6671383982125,0.9516411176461604,,1e-05,0,False,1.0,0.0,,0.0016348981440039735,829,827,warmup,280,True,18.09419785186784,15.530757211339532,0,0,0.0,0.0,warmup,True,False,0.0,5.066506532361906,2385.6671383982125,5.066506532361906,0.0,2385.6671383982125,,,,linear_000827,False,780,0,,,,5.037960111558449,0.0,4.008063793182373
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,374127.75134746847,0.257819737233993,eps_delta,3.054348245463378,3.054348245463378,0.0016348956494974375,1.0,static,2385.4459797068985,2385.4459797068985,0.06924714570614406,,1e-05,0,False,1.0,0.0,,0.0016348956494974375,830,828,warmup,281,True,17.898718793798245,16.13940727117191,0,0,0.0,0.0,warmup,True,False,0.0,-0.2211586913140937,2385.4459797068985,-0.2211586913140937,0.0,2385.4459797068985,,,,linear_000828,False,781,0,,,,5.036657924680048,0.0,4.145277976989746
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,375804.9242683666,7.859595248937942,eps_delta,3.088601264760322,3.088601264760322,0.0016312433971069496,1.0,static,2415.2861890425716,2415.2861890425716,2.5156860105342886,,1e-05,0,False,1.0,0.0,,0.0016312433971069496,831,829,warmup,282,True,18.661601060333496,25.527541459150722,0,0,0.0,0.0,warmup,True,False,0.0,29.840209335673215,2415.2861890425716,29.840209335673215,0.0,2415.2861890425716,,,,linear_000829,False,782,0,,,,5.04438154661408,0.0,5.210618019104004
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,375806.29473708174,0.2792008953945344,eps_delta,3.0846811575025015,3.0846811575025015,0.0016312404227420815,1.0,static,2415.3053463244587,2415.3053463244587,0.05728704940468047,,1e-05,0,False,1.0,0.0,,0.0016312404227420815,832,830,warmup,283,True,18.396093042426372,16.006520881262237,0,0,0.0,0.0,warmup,True,False,0.0,0.019157281887308763,2415.3053463244587,0.019157281887308763,0.0,2415.3053463244587,,,,linear_000830,False,783,0,,,,5.044812638240715,0.0,4.193836212158203
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,375971.67052005394,2.419436448840065,eps_delta,3.0843935312726574,3.0843935312726574,0.0016308816226582358,1.0,static,2418.1645285177633,2418.1645285177633,0.9561545609315154,,1e-05,0,False,1.0,0.0,,0.0016308816226582358,833,831,warmup,284,True,18.988131288248557,24.316475500648203,0,0,0.0,0.0,warmup,True,False,0.0,2.8591821933044597,2418.1645285177633,2.8591821933044597,0.0,2418.1645285177633,,,,linear_000831,False,784,0,,,,5.044073109834685,0.0,5.31518030166626
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,376058.5302272481,1.7795481171034102,eps_delta,3.082456818183871,3.082456818183871,0.0016306932662328525,1.0,static,2419.7286022743388,2419.7286022743388,0.447828637907903,,1e-05,0,False,1.0,0.0,,0.0016306932662328525,834,832,warmup,285,True,19.35708024627425,22.677620868505496,0,0,0.0,0.0,warmup,True,False,0.0,1.5640737565753304,2419.7286022743388,1.5640737565753304,0.0,2419.7286022743388,,,,linear_000832,False,785,0,,,,5.0439222243080035,0.0,5.237318515777588
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,376067.29923795967,0.6755430937078464,eps_delta,3.0788077124215434,3.0788077124215434,0.0016306742541436507,1.0,static,2419.942861963333,2419.942861963333,0.12294986219594099,,1e-05,0,False,1.0,0.0,,0.0016306742541436507,835,833,warmup,286,True,19.213913680525156,17.925414588783305,0,0,0.0,0.0,warmup,True,False,0.0,0.21425968899424627,2419.942861963333,0.21425968899424627,0.0,2419.942861963333,,,,linear_000833,False,786,0,,,,5.043910113998346,0.0,4.383766174316406
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,376247.99382613145,3.1460368648138974,eps_delta,3.080135081294878,3.080135081294878,0.0016302826382369655,1.0,static,2424.0663089790687,2424.0663089790687,0.7476846153420349,,1e-05,0,False,1.0,0.0,,0.0016302826382369655,836,834,warmup,287,True,19.076818165349938,17.84295852877296,0,0,0.0,0.0,warmup,True,False,0.0,4.123447015735632,2424.0663089790687,4.123447015735632,0.0,2424.0663089790687,,,,linear_000834,False,787,0,,,,5.038066300911107,0.0,4.272734642028809
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,376795.17630216037,6.510740412823749,eps_delta,3.10291989687673,3.10291989687673,0.001629098458813284,1.0,static,2445.1008787388632,2445.1008787388632,1.2340675199489965,,1e-05,0,False,1.0,0.0,,0.001629098458813284,837,835,warmup,288,True,18.42939140503897,12.602550562240259,0,0,0.0,0.0,warmup,True,False,0.0,21.034569759794717,2445.1008787388632,21.034569759794717,0.0,2445.1008787388632,,,,linear_000835,False,788,0,,,,5.035527335301242,0.0,3.5927999019622803
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,377028.6343713591,3.494629763331484,eps_delta,3.1065319312429933,3.1065319312429933,0.0016285940076399934,1.0,static,2451.053693750722,2451.053693750722,0.9892674864331145,,1e-05,0,False,1.0,0.0,,0.0016285940076399934,838,836,warmup,289,True,18.313646328691544,17.27194064156471,0,0,0.0,0.0,warmup,True,False,0.0,5.952815011858362,2451.053693750722,5.952815011858362,0.0,2451.053693750722,,,,linear_000836,False,789,0,,,,5.032236283969852,0.0,4.372300148010254
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,377531.4391749877,4.2762236217602565,eps_delta,3.1140673948960367,3.1140673948960367,0.001627509147370688,1.0,static,2460.113241967869,2460.113241967869,1.2608190736838585,,1e-05,0,False,1.0,0.0,,0.001627509147370688,839,837,warmup,290,True,18.96080958244194,24.785278866195505,0,0,0.0,0.0,warmup,True,False,0.0,9.059548217147066,2460.113241967869,9.059548217147066,0.0,2460.113241967869,,,,linear_000837,False,790,0,,,,5.03396849258681,0.0,5.243776321411133
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,377816.6148309798,3.7490293959339853,eps_delta,3.1189274011064465,3.1189274011064465,0.0016268948101710323,1.0,static,2467.071574275199,2467.071574275199,0.8654285734071727,,1e-05,0,False,1.0,0.0,,0.0016268948101710323,840,838,warmup,291,True,18.8615842119981,17.96855587800355,0,0,0.0,0.0,warmup,True,False,0.0,6.958332307330251,2467.071574275199,6.958332307330251,0.0,2467.071574275199,,,,linear_000838,False,791,0,,,,5.033159293694773,0.0,4.504501819610596
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,377842.7334946887,1.146672335442263,eps_delta,3.1153782790891333,3.1153782790891333,0.0016268385790343402,1.0,static,2467.3795970385936,2467.3795970385936,0.26747344766773706,,1e-05,0,False,1.0,0.0,,0.0016268385790343402,841,839,warmup,292,True,18.85692601329554,18.81500222497249,0,0,0.0,0.0,warmup,True,False,0.0,0.30802276339461504,2467.3795970385936,0.30802276339461504,0.0,2467.3795970385936,,,,linear_000839,False,792,0,,,,5.035553890407848,0.0,4.457021236419678
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,378007.324572752,4.335443641728892,eps_delta,3.123175751951872,3.123175751951872,0.0016264843633198593,1.0,static,2476.6783712978345,2476.6783712978345,0.6774943696767972,,1e-05,0,False,1.0,0.0,,0.0016264843633198593,842,840,warmup,293,True,17.703144222866996,7.319108109010103,0,0,0.0,0.0,warmup,True,False,0.0,9.298774259240659,2476.6783712978345,9.298774259240659,0.0,2476.6783712978345,,,,linear_000840,False,793,0,,,,5.036501165562861,0.0,2.959167957305908
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,380735.7519227826,10.253369770743634,eps_delta,3.184474149652192,3.184474149652192,0.0016206460312853757,1.0,static,2528.4724748238405,2528.4724748238405,4.565763852508116,,1e-05,0,False,1.0,0.0,,0.0016206460312853757,843,841,warmup,294,True,18.125560293260357,21.927304926800595,0,0,0.0,0.0,warmup,True,False,0.0,51.794103526006175,2528.4724748238405,51.794103526006175,0.0,2528.4724748238405,,,,linear_000841,False,794,0,,,,5.043135097133291,0.0,5.094398498535156
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,380746.1930962078,0.8086740115800529,eps_delta,3.180841052591249,3.180841052591249,0.001620623809707602,1.0,static,2528.768636810043,2528.768636810043,0.14969772371069484,,1e-05,0,False,1.0,0.0,,0.001620623809707602,844,842,warmup,295,True,17.733308079999553,14.203038160652321,0,0,0.0,0.0,warmup,True,False,0.0,0.29616198620273515,2528.768636810043,0.29616198620273515,0.0,2528.768636810043,,,,linear_000842,False,795,0,,,,5.043397993866102,0.0,3.9955577850341797
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,381370.0544296779,6.174285366667249,eps_delta,3.2001029513933585,3.2001029513933585,0.0016192977245376152,1.0,static,2547.2819493091133,2547.2819493091133,1.9301856947230758,,1e-05,0,False,1.0,0.0,,0.0016192977245376152,845,843,warmup,296,True,17.115985895704693,11.560086237050953,0,0,0.0,0.0,warmup,True,False,0.0,18.513312499070068,2547.2819493091133,18.513312499070068,0.0,2547.2819493091133,,,,linear_000843,False,796,0,,,,5.049677808550601,0.0,4.045413970947266
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,381499.095606237,1.8835201188868265,eps_delta,3.1966068338204483,3.1966068338204483,0.0016190238395419542,1.0,static,2547.6956465548974,2547.6956465548974,0.8108526622309415,,1e-05,0,False,1.0,0.0,,0.0016190238395419542,846,844,warmup,297,True,18.727581244890967,33.23193938756742,0,0,0.0,0.0,warmup,True,False,0.0,0.4136972457841417,2547.6956465548974,0.4136972457841417,0.0,2547.6956465548974,,,,linear_000844,False,797,0,,,,5.037804912061152,0.0,6.031132698059082
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,381500.70383162814,0.272707113710699,eps_delta,3.1899108339067417,3.1899108339067417,0.0016190204270213934,1.0,static,2545.54884545758,2545.54884545758,0.04198131680847424,,1e-05,0,False,1.0,0.0,,0.0016190204270213934,847,845,warmup,298,True,18.752579754946588,18.977566345447155,0,0,0.0,0.0,warmup,True,False,0.0,-2.1468010973175904,2545.54884545758,-2.1468010973175904,0.0,2545.54884545758,,,,linear_000845,False,798,0,,,,5.032800917094715,0.0,4.650623321533203
1.0,0.5328931921114185,38.59816034846433,,4701,0.0,0.0,381547.7018636547,2.0895888116634698,eps_delta,3.188630901105164,3.188630901105164,0.001618920710633615,1.0,static,2547.716089983026,2547.716089983026,0.33646352248194744,,1e-05,0,False,1.0,0.0,,0.001618920710633615,848,846,warmup,299,True,17.847149529512922,9.69827750060993,0,0,0.0,0.0,warmup,True,False,0.0,2.1672445254460193,2547.716089983026,2.1672445254460193,0.0,2547.716089983026,,,,linear_000846,False,799,0,,,,5.03287756230608,0.0,3.2809996604919434
